vacancyId,candidateId,interviewerId,interviewType,interviewDate,duration,feedback,score
7239,7504,9357,H,2022-11-13,25,Failed,5
7239,7250,9356,H,2023-04-15,37,Failed,5
7239,7108,9356,T,2024-04-18,29,Failed,5
7239,7657,9356,T,2024-04-14,28,Failed,4
7239,8824,9356,H,2020-08-30,27,Failed,5
7239,9277,9356,T,2021-08-25,35,Failed,7
7240,7655,9356,H,2023-08-18,24,Failed,5
7241,8796,9357,S,2021-10-17,37,Failed,5
7241,7703,9356,T,2024-04-19,23,Failed,5
7242,8690,9357,H,2020-11-12,25,Failed,6
7242,7991,9356,S,2020-09-05,29,Failed,6
7242,7635,9357,T,2022-03-16,33,Failed,5
7242,9254,9356,T,2021-07-27,39,Failed,4
7242,7765,9357,T,2021-05-12,21,Failed,5
7243,8958,9357,T,2022-03-12,39,Failed,6
7244,7206,9357,S,2023-10-29,29,Failed,7
7244,8380,9357,H,2020-11-27,27,Failed,6
7244,8159,9357,H,2024-02-13,23,Failed,5
7245,9162,9356,H,2023-11-12,25,Failed,5
7245,8603,9357,S,2021-06-12,26,Failed,7
7245,7325,9356,S,2023-12-23,31,Failed,4
7245,7969,9356,S,2024-01-24,24,Failed,7
7245,9080,9356,T,2021-09-19,25,Failed,7
7245,9355,9357,S,2024-01-23,23,Failed,5
7245,9036,9357,S,2022-04-09,31,Failed,7
7245,8049,9357,T,2024-04-14,21,Failed,6
7246,8032,9357,H,2021-09-08,32,Failed,6
7246,9081,9356,H,2023-09-16,24,Failed,5
7246,7455,9356,T,2023-05-19,20,Failed,7
7246,8330,9356,T,2020-11-07,26,Failed,7
7246,9033,9356,T,2023-05-24,33,Failed,6
7247,9003,9357,S,2021-04-16,38,Failed,7
7247,8295,9356,H,2020-12-31,20,Failed,4
7247,9183,9357,S,2024-03-27,33,Failed,5
7247,8612,9357,H,2022-08-02,22,Failed,6
7247,8549,9356,S,2020-11-08,36,Failed,4
7247,7642,9356,S,2022-09-28,25,Failed,7
7247,8705,9357,T,2021-02-08,26,Failed,4
7247,7486,9356,S,2020-11-14,24,Failed,7
7247,7671,9356,H,2022-04-29,25,Failed,4
7248,8914,9356,H,2022-07-09,23,Failed,7
7248,7874,9356,S,2021-05-16,37,Failed,4
7248,7497,9357,S,2024-02-24,31,Failed,7
7248,7565,9357,S,2021-01-11,40,Failed,6
7248,7140,9357,S,2022-02-20,34,Failed,5
7248,7711,9356,S,2021-09-19,37,Failed,5
7248,8576,9356,H,2023-08-31,25,Failed,5
7248,7913,9356,S,2023-02-18,35,Failed,4
7248,7921,9357,H,2021-10-24,33,Failed,5
7248,8647,9356,H,2023-02-06,21,Failed,6
7249,9308,9356,S,2021-08-08,34,Failed,4
7249,9259,9356,S,2023-01-01,32,Failed,7
7249,7851,9357,T,2022-11-05,28,Failed,7
7249,8818,9357,H,2022-04-15,33,Failed,7
7249,9235,9357,S,2021-02-20,21,Failed,4
7249,8143,9357,S,2023-07-17,27,Failed,6
7249,7508,9357,S,2021-10-20,34,Failed,7
7250,7892,9356,S,2023-12-25,33,Failed,4
7251,8843,9357,T,2020-11-18,22,Failed,4
7251,8787,9357,S,2022-12-31,22,Failed,6
7251,7121,9356,H,2022-08-05,22,Failed,6
7251,8495,9356,S,2021-06-11,24,Failed,6
7251,7664,9356,T,2021-07-24,40,Failed,4
7252,7645,9357,H,2021-10-15,25,Failed,6
7253,9281,9357,H,2023-07-28,20,Failed,7
7253,7160,9356,S,2022-08-25,32,Failed,6
7253,7019,9357,S,2020-08-24,40,Failed,6
7253,9160,9357,S,2023-12-04,40,Failed,4
7253,9275,9356,S,2022-10-03,26,Failed,4
7254,7394,9357,S,2023-11-13,30,Failed,6
7254,7295,9357,T,2023-11-08,40,Failed,4
7255,8390,9356,H,2021-07-20,29,Failed,4
7256,8153,9356,T,2023-04-01,29,Failed,7
7256,7136,9357,S,2021-03-31,27,Failed,4
7256,8054,9357,S,2021-11-17,29,Failed,4
7256,7071,9356,H,2021-10-24,40,Failed,4
7257,7453,9356,S,2021-08-02,29,Failed,6
7257,8172,9356,H,2020-12-01,24,Failed,7
7257,7832,9357,T,2022-10-05,34,Failed,7
7257,7186,9356,H,2021-08-31,40,Failed,7
7258,7312,9357,H,2021-12-29,40,Failed,6
7258,9242,9356,S,2022-08-28,21,Failed,7
7259,7371,9356,T,2022-04-27,20,Failed,4
7259,8815,9357,S,2020-10-15,21,Failed,5
7259,7829,9357,T,2021-11-09,34,Failed,7
7259,9234,9356,S,2021-11-21,29,Failed,7
7259,7379,9357,S,2024-04-18,21,Failed,5
7259,7057,9357,S,2020-11-26,37,Failed,7
7259,9113,9357,T,2023-08-19,23,Failed,5
7260,7506,9357,S,2024-01-22,25,Failed,4
7260,9095,9357,H,2021-01-29,27,Failed,5
7260,7325,9357,T,2023-12-29,23,Failed,7
7260,7665,9356,T,2021-01-26,23,Failed,7
7260,7589,9356,H,2022-08-30,26,Failed,4
7260,8771,9356,S,2022-10-23,24,Failed,5
7260,7525,9356,H,2023-03-25,22,Failed,4
7260,8408,9356,T,2022-07-02,20,Failed,4
7260,8125,9357,H,2022-06-18,36,Failed,7
7261,8471,9357,T,2020-06-09,33,Failed,5
7261,7049,9356,T,2024-02-13,24,Failed,7
7261,7604,9356,H,2022-10-25,37,Failed,5
7261,9183,9357,H,2022-06-19,40,Failed,5
7261,9196,9357,T,2023-01-17,34,Failed,7
7261,8327,9356,T,2022-02-22,22,Failed,6
7261,8312,9356,T,2021-06-15,38,Failed,4
7262,8785,9357,S,2021-04-11,35,Failed,5
7262,8393,9357,H,2021-10-11,26,Failed,5
7262,7328,9357,T,2020-06-27,29,Failed,5
7262,7580,9356,S,2021-11-12,36,Failed,7
7262,7329,9356,T,2024-03-06,29,Failed,4
7262,7683,9357,H,2021-12-02,32,Failed,6
7262,7910,9357,T,2022-05-23,39,Failed,4
7263,8046,9357,S,2022-11-17,37,Failed,5
7263,9266,9356,S,2024-03-13,37,Failed,7
7264,8939,9356,T,2021-11-18,35,Failed,4
7264,8889,9357,H,2024-01-11,38,Failed,4
7264,9056,9357,H,2022-02-18,30,Failed,5
7264,7399,9357,S,2021-03-02,33,Failed,4
7264,7895,9356,S,2022-12-08,20,Failed,7
7264,8172,9357,T,2023-11-07,40,Failed,4
7265,7087,9356,S,2024-04-11,34,Failed,6
7265,8297,9357,H,2022-02-15,20,Failed,4
7265,9062,9356,H,2022-11-29,28,Failed,5
7265,7678,9357,H,2022-03-16,20,Failed,4
7265,7878,9357,S,2022-09-12,25,Failed,7
7265,8699,9356,T,2024-01-29,31,Failed,4
7265,7265,9356,T,2022-03-17,21,Failed,5
7265,7732,9357,H,2021-02-26,29,Failed,5
7265,7678,9356,S,2023-10-05,28,Failed,5
7265,8126,9357,S,2021-04-24,21,Failed,4
7266,7750,9357,H,2022-05-27,35,Failed,5
7266,9195,9356,S,2021-03-28,35,Failed,6
7266,8495,9356,T,2021-01-22,35,Failed,4
7266,7009,9356,S,2023-12-04,29,Failed,6
7266,7355,9357,S,2021-04-03,23,Failed,4
7266,9195,9356,H,2020-09-14,20,Failed,6
7267,7920,9357,S,2020-11-19,25,Failed,6
7267,8012,9356,H,2023-06-01,21,Failed,7
7267,8527,9357,T,2022-12-18,32,Failed,6
7268,7198,9356,S,2022-05-15,24,Failed,6
7268,8820,9357,H,2023-01-24,24,Failed,7
7268,8256,9356,T,2022-03-09,26,Failed,4
7268,7604,9357,T,2023-01-14,23,Failed,7
7268,7474,9357,H,2023-04-22,25,Failed,7
7268,7699,9356,S,2020-11-27,22,Failed,4
7268,7713,9357,H,2020-11-17,28,Failed,7
7268,8349,9356,T,2022-07-11,26,Failed,4
7268,8237,9357,H,2023-05-30,26,Failed,6
7269,8267,9357,S,2021-09-04,23,Failed,5
7269,7651,9357,S,2021-01-22,36,Failed,7
7269,7902,9357,T,2023-08-12,35,Failed,6
7269,8626,9356,S,2021-02-25,21,Failed,7
7270,9058,9357,S,2021-09-05,35,Failed,6
7270,7354,9357,T,2022-10-21,34,Failed,7
7270,7046,9357,T,2024-03-20,39,Failed,5
7270,7834,9356,S,2023-05-02,25,Failed,7
7270,8769,9356,S,2023-03-22,21,Failed,4
7270,7749,9356,T,2021-06-14,31,Failed,5
7270,8562,9356,H,2022-08-02,24,Failed,6
7270,7440,9357,H,2023-08-14,38,Failed,6
7271,7897,9357,T,2023-09-17,23,Failed,7
7271,8032,9357,H,2023-02-01,32,Failed,5
7272,9214,9357,S,2022-02-24,40,Failed,5
7272,7966,9356,S,2022-08-08,31,Failed,6
7272,8071,9357,H,2022-11-15,35,Failed,4
7272,7837,9356,H,2021-02-12,28,Failed,5
7272,7685,9356,T,2024-01-06,27,Failed,5
7272,8702,9356,T,2023-06-04,23,Failed,6
7272,8346,9357,S,2024-02-11,35,Failed,4
7272,9074,9356,T,2022-07-31,21,Failed,6
7273,8424,9356,T,2022-09-21,34,Failed,6
7273,9188,9356,S,2022-11-29,38,Failed,6
7273,8990,9356,H,2023-12-26,25,Failed,5
7273,7448,9356,H,2021-04-09,32,Failed,7
7273,8669,9356,H,2022-11-25,40,Failed,6
7273,8381,9357,S,2024-04-08,39,Failed,5
7273,8234,9357,T,2022-05-07,39,Failed,7
7273,7944,9357,H,2021-07-12,23,Failed,5
7273,7660,9357,H,2020-07-24,40,Failed,4
7273,8357,9356,H,2023-02-11,33,Failed,4
7274,7616,9357,H,2024-03-17,39,Failed,7
7274,9084,9357,S,2022-10-31,35,Failed,5
7274,9145,9357,T,2020-06-27,25,Failed,6
7274,8722,9356,T,2023-04-30,38,Failed,5
7275,8501,9357,T,2023-01-13,32,Failed,6
7275,8359,9356,H,2021-01-30,33,Failed,5
7275,9349,9356,S,2022-02-11,20,Failed,6
7275,8472,9357,S,2020-08-12,34,Failed,6
7276,8265,9357,S,2023-09-29,31,Failed,5
7276,8078,9357,H,2020-02-22,33,Failed,7
7276,8870,9356,S,2020-05-03,39,Failed,4
7276,8633,9357,T,2020-04-14,35,Failed,5
7276,8222,9356,S,2021-09-20,36,Failed,7
7276,8893,9356,S,2023-09-25,21,Failed,5
7277,7124,9357,S,2020-05-01,22,Failed,6
7277,9090,9357,S,2020-11-22,20,Failed,7
7277,7106,9356,H,2020-03-28,32,Failed,7
7277,8744,9356,S,2023-12-11,26,Failed,7
7278,7891,9357,T,2021-04-17,39,Failed,7
7278,9290,9356,S,2024-03-04,32,Failed,4
7278,8314,9356,H,2021-04-24,34,Failed,6
7279,8692,9356,S,2020-11-17,32,Failed,6
7279,8566,9357,T,2023-04-10,35,Failed,4
7279,8895,9356,S,2021-10-15,25,Failed,6
7279,9347,9356,S,2022-08-08,27,Failed,4
7279,7502,9357,T,2022-05-20,30,Failed,5
7279,9133,9357,H,2022-10-05,20,Failed,6
7279,7687,9357,H,2023-10-14,24,Failed,6
7279,9068,9356,T,2023-03-11,23,Failed,6
7280,8703,9356,H,2022-01-06,29,Failed,5
7280,9277,9356,T,2022-06-02,28,Failed,7
7280,7648,9357,T,2021-11-06,36,Failed,6
7280,7987,9356,T,2023-03-13,39,Failed,4
7280,8921,9357,S,2021-06-11,25,Failed,6
7280,7290,9357,H,2024-03-09,31,Failed,6
7280,7418,9357,S,2023-03-23,30,Failed,7
7280,8809,9357,S,2023-05-03,27,Failed,6
7280,7089,9356,S,2021-06-25,38,Failed,7
7280,8056,9357,H,2021-12-06,25,Failed,7
7281,8989,9357,T,2021-04-20,36,Failed,7
7281,9048,9356,T,2024-02-28,21,Failed,6
7281,8015,9356,S,2021-02-23,35,Failed,7
7281,9337,9356,H,2020-06-30,20,Failed,6
7281,7375,9356,S,2024-01-12,22,Failed,6
7281,8511,9357,H,2020-06-02,32,Failed,6
7282,8734,9356,S,2022-06-12,33,Failed,5
7282,8905,9356,T,2020-08-28,30,Failed,6
7283,8372,9356,S,2023-04-21,27,Failed,5
7283,8115,9356,H,2023-08-28,21,Failed,5
7283,7741,9356,T,2022-05-01,23,Failed,4
7283,8457,9357,T,2023-06-02,36,Failed,6
7283,8332,9357,S,2021-06-03,26,Failed,4
7283,8347,9357,T,2024-02-06,23,Failed,4
7283,7079,9356,T,2020-12-30,33,Failed,7
7283,8857,9356,S,2020-12-02,34,Failed,4
7284,9354,9357,S,2021-06-23,29,Failed,5
7285,8106,9357,H,2022-05-02,24,Failed,6
7285,8939,9356,H,2024-01-03,30,Failed,5
7285,7381,9357,S,2023-11-15,21,Failed,7
7285,8657,9357,H,2023-04-02,33,Failed,4
7285,7979,9357,S,2023-04-27,38,Failed,5
7285,7343,9357,H,2022-03-23,33,Failed,5
7285,9288,9357,H,2022-08-14,40,Failed,5
7285,8049,9357,H,2022-12-18,35,Failed,7
7286,7915,9356,H,2024-01-31,21,Failed,7
7286,7769,9357,S,2020-10-24,20,Failed,4
7286,7967,9357,S,2023-06-24,35,Failed,5
7286,7127,9357,S,2023-02-01,40,Failed,7
7286,8421,9357,H,2023-02-26,20,Failed,4
7286,9223,9357,S,2022-02-12,40,Failed,7
7286,7203,9356,S,2022-02-20,24,Failed,5
7287,7654,9356,T,2024-01-30,40,Failed,7
7287,8874,9356,H,2020-12-24,29,Failed,7
7287,7673,9356,S,2021-06-19,34,Failed,5
7287,8235,9356,S,2021-07-06,30,Failed,5
7287,8372,9356,T,2022-03-15,30,Failed,4
7287,7391,9357,T,2022-08-12,33,Failed,4
7287,8546,9357,H,2020-06-09,29,Failed,4
7287,7356,9357,H,2023-11-22,35,Failed,7
7287,8801,9356,T,2022-04-05,23,Failed,7
7287,7033,9356,S,2024-02-16,31,Failed,6
7288,7276,9356,T,2021-02-01,32,Failed,6
7288,8779,9357,T,2021-01-25,31,Failed,4
7288,8390,9357,T,2022-11-01,25,Failed,7
7288,9184,9357,H,2020-12-11,27,Failed,4
7288,8560,9356,T,2022-09-11,38,Failed,5
7288,7650,9357,T,2023-09-12,36,Failed,6
7288,8577,9357,T,2022-10-05,40,Failed,7
7288,7074,9357,H,2023-01-31,20,Failed,4
7288,7027,9356,H,2020-12-17,29,Failed,7
7289,7303,9357,H,2022-07-10,21,Failed,6
7289,7556,9356,S,2023-04-28,22,Failed,5
7290,7369,9356,T,2020-11-30,38,Failed,6
7290,7198,9356,T,2023-08-17,33,Failed,4
7290,8172,9356,S,2020-10-22,22,Failed,6
7290,9302,9356,H,2023-09-27,35,Failed,7
7291,8563,9356,H,2024-03-04,27,Failed,6
7291,8621,9357,H,2021-11-09,27,Failed,7
7291,7405,9356,T,2023-10-08,39,Failed,5
7291,7987,9356,S,2020-10-05,38,Failed,5
7291,7307,9357,S,2024-01-12,22,Failed,7
7291,8666,9357,T,2022-02-05,30,Failed,7
7291,8360,9356,S,2022-12-08,21,Failed,6
7291,8053,9357,T,2023-06-06,30,Failed,6
7291,7955,9357,S,2021-05-29,29,Failed,7
7292,8492,9357,H,2022-04-17,38,Failed,7
7292,7365,9357,H,2021-12-12,30,Failed,6
7293,8091,9357,H,2022-07-05,38,Failed,6
7294,8454,9356,T,2022-01-29,23,Failed,6
7294,8053,9357,H,2021-02-07,22,Failed,4
7295,8548,9356,T,2022-09-06,36,Failed,6
7295,8097,9356,T,2021-07-20,25,Failed,7
7295,9332,9356,T,2023-03-19,40,Failed,7
7295,8651,9357,H,2021-08-08,21,Failed,5
7295,9347,9357,S,2021-03-06,23,Failed,7
7295,8695,9357,T,2020-07-27,30,Failed,4
7295,8540,9357,T,2023-09-01,25,Failed,4
7295,8901,9357,T,2022-10-01,39,Failed,4
7296,7210,9357,S,2023-02-27,36,Failed,4
7296,8493,9357,S,2023-06-05,38,Failed,7
7296,7980,9357,H,2021-11-06,22,Failed,7
7296,8583,9357,T,2020-07-13,29,Failed,5
7296,7358,9356,T,2022-11-02,37,Failed,4
7296,8417,9357,S,2023-05-31,29,Failed,4
7297,7013,9357,H,2021-10-13,30,Failed,4
7298,7095,9357,H,2020-12-16,37,Failed,4
7298,7635,9356,S,2022-12-09,38,Failed,5
7298,7071,9357,T,2021-04-16,29,Failed,5
7298,7833,9357,H,2022-08-31,25,Failed,6
7298,7091,9356,S,2022-05-23,24,Failed,4
7298,7723,9356,T,2023-11-04,25,Failed,6
7298,8092,9357,H,2022-01-03,34,Failed,7
7298,8803,9357,H,2021-11-08,38,Failed,4
7298,7587,9356,S,2022-11-23,28,Failed,5
7299,7741,9356,T,2022-03-23,27,Failed,5
7299,7177,9357,H,2021-09-30,20,Failed,4
7299,7545,9357,T,2022-09-05,26,Failed,5
7299,8675,9357,S,2021-12-01,33,Failed,6
7299,8721,9356,S,2020-06-24,22,Failed,5
7299,7178,9357,T,2022-05-01,40,Failed,6
7299,7358,9357,S,2024-01-08,40,Failed,4
7299,8059,9357,H,2023-12-09,23,Failed,4
7300,9352,9357,S,2022-07-06,38,Failed,5
7300,7796,9356,S,2024-03-10,21,Failed,5
7300,7293,9357,H,2021-03-03,35,Failed,6
7300,9234,9356,T,2021-09-05,27,Failed,5
7301,7209,9356,T,2022-03-27,33,Failed,5
7301,9120,9357,T,2023-06-23,37,Failed,6
7301,9127,9356,T,2021-12-16,26,Failed,4
7301,8596,9357,S,2022-11-05,24,Failed,4
7301,8416,9356,S,2022-05-22,29,Failed,6
7301,7571,9356,T,2024-01-14,23,Failed,7
7301,9049,9356,T,2022-10-16,21,Failed,4
7301,8492,9356,T,2021-11-04,33,Failed,6
7301,9266,9357,S,2021-08-29,26,Failed,7
7302,8256,9357,S,2020-10-05,34,Failed,4
7302,8516,9356,S,2023-05-31,37,Failed,4
7302,7747,9357,T,2023-07-23,35,Failed,4
7302,7346,9356,S,2021-12-21,38,Failed,4
7302,8060,9357,T,2023-05-14,40,Failed,7
7302,8242,9357,T,2023-11-08,36,Failed,4
7302,8857,9357,T,2021-08-15,23,Failed,4
7303,8772,9357,S,2021-12-12,35,Failed,5
7303,7826,9356,H,2021-01-26,25,Failed,5
7303,8007,9357,H,2022-11-18,28,Failed,7
7303,8385,9357,T,2023-08-03,20,Failed,7
7303,7603,9357,S,2022-06-02,26,Failed,7
7304,8368,9356,T,2020-08-12,20,Failed,4
7304,9129,9357,T,2023-01-16,24,Failed,4
7304,8166,9357,T,2023-02-15,30,Failed,6
7304,9118,9356,S,2020-11-18,36,Failed,7
7304,7167,9357,S,2022-08-05,28,Failed,4
7304,8320,9357,H,2024-03-10,36,Failed,6
7304,7754,9356,H,2023-05-03,25,Failed,6
7304,7363,9356,T,2021-09-29,23,Failed,7
7304,7467,9357,S,2020-08-20,30,Failed,4
7305,7857,9357,S,2022-02-26,24,Failed,7
7305,8586,9357,T,2023-04-24,26,Failed,6
7305,7884,9357,H,2024-02-09,24,Failed,4
7305,8105,9356,H,2022-11-11,26,Failed,6
7305,8797,9357,S,2021-03-14,30,Failed,6
7305,7525,9357,H,2021-09-10,37,Failed,6
7306,8745,9357,H,2021-02-27,25,Failed,5
7306,8796,9356,S,2021-01-28,21,Failed,5
7307,8175,9356,S,2022-10-15,31,Failed,5
7307,7436,9356,H,2021-10-24,32,Failed,7
7307,7531,9357,T,2023-10-20,26,Failed,6
7307,8237,9356,S,2021-12-22,32,Failed,7
7307,7394,9356,T,2021-07-26,39,Failed,4
7308,7482,9356,S,2022-07-03,34,Failed,4
7308,7519,9356,T,2023-11-22,40,Failed,6
7308,9258,9356,S,2020-03-24,24,Failed,5
7308,8775,9357,T,2022-03-26,35,Failed,6
7308,8676,9356,T,2022-10-28,27,Failed,7
7309,8916,9356,H,2023-02-17,26,Failed,5
7310,8842,9357,S,2023-03-29,31,Failed,4
7310,8566,9357,S,2024-04-17,37,Failed,7
7311,7274,9357,T,2023-09-07,37,Failed,6
7311,9324,9357,T,2023-12-23,22,Failed,5
7311,8152,9356,H,2024-01-19,22,Failed,7
7311,9005,9357,H,2020-11-14,26,Failed,7
7311,8751,9357,T,2023-07-18,26,Failed,7
7311,7868,9357,S,2021-08-07,26,Failed,5
7312,7108,9357,H,2022-12-29,28,Failed,5
7312,9286,9356,T,2023-03-08,23,Failed,4
7312,9102,9357,S,2021-02-19,26,Failed,6
7312,7533,9357,S,2021-11-13,20,Failed,5
7312,8057,9357,T,2022-10-29,28,Failed,4
7313,7728,9357,T,2022-05-10,25,Failed,7
7313,7187,9357,S,2021-02-27,20,Failed,6
7313,7137,9356,T,2023-08-08,31,Failed,7
7313,7505,9357,T,2020-11-10,22,Failed,7
7313,7306,9357,S,2023-09-14,22,Failed,7
7313,7802,9357,T,2024-01-01,28,Failed,4
7313,7743,9356,S,2022-11-30,40,Failed,4
7313,8843,9356,S,2020-10-18,37,Failed,6
7313,7611,9356,T,2020-11-20,21,Failed,4
7314,9069,9357,T,2024-04-17,38,Failed,5
7314,7222,9357,H,2023-04-05,29,Failed,6
7314,9078,9357,H,2020-10-20,37,Failed,6
7314,7678,9357,S,2020-05-02,24,Failed,7
7314,7013,9356,T,2020-12-08,40,Failed,5
7314,8522,9357,T,2021-04-23,37,Failed,4
7314,7531,9356,S,2020-12-27,26,Failed,4
7314,8772,9357,S,2020-09-29,28,Failed,4
7314,7058,9356,T,2024-04-19,31,Failed,5
7314,7852,9357,T,2020-07-09,36,Failed,4
7315,7463,9357,T,2021-12-22,28,Failed,5
7315,7719,9357,T,2023-01-09,24,Failed,4
7316,9239,9356,S,2022-06-22,31,Failed,4
7316,7207,9357,H,2022-03-23,34,Failed,4
7316,7304,9357,H,2022-12-02,31,Failed,7
7316,7688,9357,S,2020-03-27,36,Failed,7
7317,8175,9356,H,2020-11-24,26,Failed,7
7317,7654,9357,T,2022-04-02,34,Failed,7
7317,7354,9356,S,2023-07-01,20,Failed,5
7317,8111,9356,S,2023-11-11,28,Failed,4
7317,7522,9357,H,2023-05-10,40,Failed,4
7317,7544,9357,S,2020-11-13,38,Failed,7
7318,8555,9356,H,2021-09-24,34,Failed,7
7318,7271,9356,T,2023-02-07,38,Failed,5
7318,8776,9356,T,2021-12-22,27,Failed,4
7319,7734,9356,S,2023-06-05,20,Failed,4
7319,7254,9357,T,2021-09-28,31,Failed,5
7319,7016,9357,S,2022-03-11,27,Failed,6
7319,8398,9356,H,2020-10-08,24,Failed,4
7319,8899,9356,T,2024-01-08,21,Failed,7
7319,8532,9356,T,2023-11-25,30,Failed,7
7319,8124,9356,H,2021-08-13,34,Failed,7
7319,7335,9356,T,2022-12-16,28,Failed,6
7320,7558,9356,T,2022-12-20,20,Failed,7
7320,8578,9356,T,2021-04-17,26,Failed,7
7320,9277,9356,H,2020-11-15,21,Failed,5
7321,9245,9357,S,2022-09-12,29,Failed,4
7321,7452,9356,S,2022-01-15,23,Failed,4
7321,8155,9357,S,2020-07-23,25,Failed,5
7322,7096,9357,T,2023-01-28,39,Failed,7
7322,8749,9356,H,2021-02-09,29,Failed,5
7323,7099,9357,S,2020-12-28,21,Failed,6
7324,9126,9356,H,2023-10-06,38,Failed,5
7325,8905,9356,H,2023-02-06,28,Failed,6
7325,9003,9357,S,2023-02-04,36,Failed,7
7325,8481,9356,S,2020-06-05,37,Failed,7
7325,7212,9356,T,2021-02-27,24,Failed,4
7325,8648,9356,H,2023-06-19,38,Failed,7
7325,7266,9357,T,2023-04-17,25,Failed,7
7325,8606,9356,H,2023-07-21,33,Failed,7
7326,7014,9356,H,2021-01-10,22,Failed,6
7326,7179,9357,H,2022-04-25,26,Failed,4
7326,9204,9357,H,2021-12-21,29,Failed,4
7326,8562,9357,T,2023-09-15,34,Failed,7
7326,8111,9356,T,2021-04-23,36,Failed,4
7327,7039,9357,S,2023-11-22,31,Failed,4
7327,7232,9356,H,2023-01-18,25,Failed,7
7327,7284,9356,H,2024-01-05,39,Failed,5
7327,7413,9356,S,2020-06-20,24,Failed,7
7327,8308,9356,H,2020-10-06,26,Failed,5
7327,8160,9357,T,2022-01-21,32,Failed,7
7327,7829,9357,T,2023-01-08,38,Failed,5
7328,8443,9356,H,2021-01-21,31,Failed,5
7328,9207,9356,S,2020-12-15,32,Failed,5
7328,7608,9356,S,2023-10-14,25,Failed,6
7328,7285,9356,T,2023-03-10,31,Failed,4
7328,9234,9356,T,2023-05-13,38,Failed,6
7328,8822,9356,H,2024-01-26,31,Failed,6
7328,7380,9356,T,2024-04-20,26,Failed,7
7328,8420,9356,S,2022-08-15,31,Failed,6
7328,7042,9357,S,2024-03-16,20,Failed,5
7328,7845,9356,H,2022-11-15,21,Failed,4
7329,7718,9357,H,2023-07-27,31,Failed,4
7329,7005,9356,S,2021-09-11,22,Failed,5
7329,9109,9357,H,2021-02-02,23,Failed,6
7329,7065,9357,S,2023-05-12,38,Failed,6
7329,7399,9357,T,2020-10-26,20,Failed,5
7329,8905,9357,T,2020-05-20,28,Failed,7
7330,8332,9357,T,2021-07-06,35,Failed,4
7330,7336,9357,T,2021-06-25,22,Failed,7
7330,8724,9356,T,2022-11-11,20,Failed,4
7330,7822,9356,T,2022-11-03,38,Failed,4
7330,8127,9356,T,2022-08-27,21,Failed,4
7330,8696,9357,H,2022-03-25,38,Failed,4
7330,7621,9357,S,2022-09-26,39,Failed,6
7330,7225,9356,S,2023-03-10,34,Failed,7
7330,8722,9356,T,2022-10-22,26,Failed,6
7330,7253,9356,H,2023-01-24,35,Failed,6
7331,7170,9356,T,2022-06-09,40,Failed,7
7331,8278,9356,S,2022-07-01,37,Failed,6
7331,8760,9357,T,2024-01-26,36,Failed,6
7331,7774,9357,H,2022-04-25,31,Failed,5
7331,7618,9357,H,2020-07-04,27,Failed,5
7332,7224,9357,T,2020-12-16,37,Failed,5
7332,8351,9356,H,2023-08-19,32,Failed,6
7332,7979,9357,T,2021-08-28,38,Failed,4
7332,8942,9357,H,2021-03-13,22,Failed,5
7332,9310,9356,H,2020-10-06,37,Failed,7
7333,7929,9356,H,2020-09-24,27,Failed,7
7333,8467,9356,H,2023-10-15,32,Failed,4
7333,8791,9356,T,2022-01-02,40,Failed,7
7333,7165,9357,H,2021-07-06,36,Failed,4
7334,8021,9357,S,2020-12-17,34,Failed,5
7334,7060,9357,S,2022-05-24,32,Failed,7
7334,8956,9356,S,2023-01-03,23,Failed,6
7334,8029,9357,S,2023-04-08,28,Failed,6
7334,9096,9356,T,2023-08-01,32,Failed,7
7334,8022,9356,S,2022-03-15,32,Failed,5
7334,8371,9356,S,2023-04-12,28,Failed,6
7335,7498,9357,H,2021-12-31,25,Failed,5
7336,7731,9357,T,2022-03-18,22,Failed,7
7336,8205,9357,H,2023-12-18,33,Failed,4
7337,8461,9356,S,2024-02-19,34,Failed,6
7337,7556,9356,S,2022-04-05,23,Failed,6
7337,7675,9356,S,2023-06-12,26,Failed,5
7337,7356,9357,H,2022-10-12,34,Failed,7
7337,7446,9356,H,2024-02-11,35,Failed,7
7337,7207,9357,S,2023-04-04,38,Failed,6
7337,9021,9356,S,2022-08-05,22,Failed,6
7337,7102,9356,S,2024-04-02,28,Failed,4
7337,8869,9356,S,2021-03-02,39,Failed,7
7338,8199,9356,T,2021-03-22,25,Failed,7
7338,7617,9356,H,2021-03-17,29,Failed,5
7338,9288,9356,H,2021-01-08,29,Failed,5
7338,7235,9357,H,2022-03-04,35,Failed,6
7339,9348,9357,S,2023-03-23,36,Failed,4
7340,7114,9356,S,2024-01-29,35,Failed,6
7340,7359,9356,T,2023-03-14,24,Failed,4
7340,8936,9357,T,2021-08-22,20,Failed,5
7340,7689,9356,T,2020-11-30,21,Failed,5
7340,7639,9356,H,2022-10-11,35,Failed,5
7340,7842,9356,H,2020-12-02,34,Failed,6
7340,8014,9356,T,2021-06-17,27,Failed,7
7340,7127,9357,T,2023-08-24,22,Failed,4
7340,8692,9357,T,2021-09-14,40,Failed,4
7340,8279,9356,T,2024-02-04,39,Failed,7
7341,7085,9356,S,2024-02-17,26,Failed,4
7342,8511,9357,S,2021-09-21,30,Failed,7
7342,7363,9357,T,2023-09-14,33,Failed,5
7342,8265,9356,H,2023-05-21,32,Failed,7
